SecurityCode,StockName
03075X,元展70
030760,樺漢凱基3A購06
030761,元晶凱基3B購01
030762,愛普凱基3A購06
030763,緯穎凱基3A購06
030764,力智凱基3A購05
030765,昇陽半凱基3A購01
030766,勤誠凱基3A購05
030767,寶成凱基3A購02
030768,世紀鋼凱基3A購08
030769,臺股指凱基3A購72
03076P,臺股指群益42售11
030770,臺股指凱基3B購24
030771,臺股指凱基3B購25
030772,滬深2X群益44購01
030773,東元群益42購02
030774,東元群益42購03
030775,大亞群益44購03
030776,川湖群益42購05
030777,台積電群益3A購19
030778,台積電群益3A購20
030779,台積電群益3A購21
03077P,台灣50元大42售03
030780,台積電群益3A購22
030781,敬鵬群益3A購05
030782,大同群益3A購07
030783,大同群益3A購08
030784,大同群益3A購09
030785,大同群益3C購04
030786,大同群益3C購05
030787,大同群益44購02
030788,一詮群益3A購03
030789,華新科群益3A購01
03078P,FBNQ2X元大3C售03
030790,新興群益3B購01
030791,美食群益3B購01
030792,奇鋐群益3A購12
030793,玉晶光群益3A購04
030794,玉晶光群益42購02
030795,嘉澤群益3A購07
030796,辛耘群益3C購02
030797,定穎控群益3A購04
030799,瑞儀群益3C購01
03079P,臺股指元大3C售43
030800,台汽電群益3A購01
030801,巨大群益3A購04
030802,台灣50元富3A購11
030803,中宇元富3A購02
030804,台積電元富3A購18
030805,台積電元富42購05
030806,海悅元富3A購02
030807,大同元富3A購10
030808,大同元富3A購11
030809,聯發科元富3A購13
03080P,臺股指元大3C售44
030810,聯發科元富3A購14
030811,奇鋐元富3A購08
030812,奇鋐元富3A購09
030813,奇鋐元富42購02
030814,弘憶股元富3A購02
030815,弘憶股元富3A購03
030816,牧德元富3A購04
030817,瑞智元富3A購02
030818,臺股指元富3A購27
030819,臺股指元富3A購28
03081P,臺股指元大3C售45
030820,臺股指元富3B購01
030821,台塑元大3A購01
030822,聚陽元大3A購03
030823,東元元大3B購02
030824,中宇元大3A購02
030825,華新元大3A購13
030826,華新元大3A購14
030827,華新元大3A購15
030828,宏泰元大3A購05
030829,宏泰元大3A購06
03082P,臺股指元大42售09
030830,美時元大3A購18
030831,美時元大3A購19
030832,鴻海元大3A購35
030833,鴻海元大3B購14
030834,鴻海元大3B購15
030835,國巨元大3A購20
030836,國巨元大3A購21
030837,台積電元大3A購39
030838,台積電元大3A購40
030839,台積電元大3C購15
03083P,臺股指元大42售10
030840,華邦電元大3B購03
030841,華碩元大3A購06
030842,大同元大3A購21
030843,大同元大3A購22
030844,大同元大3A購23
030845,億光元大3A購05
030846,南亞科元大3A購08
030847,南亞科元大3A購09
030848,南亞科元大3A購10
030849,一詮元大3A購06
03084P,台積電永豐3C售16
030850,一詮元大3A購07
030851,一詮元大3B購01
030852,國產元大3A購04
030853,冠德元大3A購03
030854,華固元大3A購02
030855,漢翔元大3A購06
030856,漢翔元大3A購07
030857,漢翔元大3B購01
030858,開發金元大3A購02
030859,弘憶股元大3A購02
03085P,聯發科永豐43售03
030860,弘憶股元大3A購03
030861,群創元大3B購01
030862,辛耘元大3A購12
030863,辛耘元大3A購13
030864,辛耘元大3A購14
030865,上緯控元大3C購02
030866,瑞智元大3A購03
030867,上品元大3A購02
030868,上品元大3A購03
030869,上品元大3A購04
03086P,台積電中信3C售14
030870,致伸元大3A購03
030871,臻鼎元大3A購06
030872,崇越元大3A購07
030873,崇越元大3A購08
030874,保瑞元大3A購16
030875,保瑞元大3A購17
030876,保瑞元大3A購18
030877,晶心科元大3A購02
030878,世紀鋼元大3A購09
030879,世紀鋼元大3A購10
03087P,緯穎中信3C售02
030880,世紀鋼元大3A購11
030881,臺股指元大3B購15
030882,臺股指元大3B購16
030883,臺股指元大3B購17
030884,臺股指元大3B購18
030885,臺股指元大3B購19
030886,台積電台新3A購04
030887,大同台新3A購02
030888,漢翔台新3A購02
030889,燿華富邦42購01
03088P,臺股指富邦42售12
030890,南亞科富邦3B購03
030891,神基富邦3C購02
030892,智原富邦3A購03
030893,矽力富邦3B購02
030894,力積電富邦3A購01
030895,臺股指富邦3B購11
030896,川湖台新3A購01
030897,國巨台新3A購01
030898,智邦台新3A購01
030899,威盛台新3A購01
03089P,台積電國票3C售07
030900,長榮航康和3A購01
030901,南亞國票3B購01
030902,華通國票3B購02
030903,台積電國票3B購04
030904,金像電國票3C購01
030905,華固國票3C購01
030906,和碩國票3B購01
030907,緯穎國票3B購02
030908,臺股指國票3A購09
030909,臺股指國票3A購10
03090P,台積電國票42售04
030910,臺股指國票3A購11
030911,臺股指國票3B購04
030912,臺股指國票3B購05
030913,臺股指國票3B購06
030914,華新國泰3C購03
030915,第一銅國泰3C購02
030916,裕隆國泰3C購01
030917,聯電國泰3C購01
030918,華通國泰3C購01
030919,鴻海國泰3C購04
03091P,聯發科國票3C售04
030920,聯發科國泰3C購05
030921,大立光國泰3C購03
030922,牧德國泰3C購02
030923,材料國泰3C購03
030924,保瑞國泰3C購03
030925,世紀鋼國泰3C購01
030926,台積電中信42購02
030927,大同中信3C購02
030928,長榮中信3A購04
030929,台積電永豐42購05
03092P,臺股指國票3C售07
030930,台積電永豐42購06
030931,大同永豐42購01
030932,大立光永豐3A購02
030933,聯鈞永豐3B購02
030934,上緯控永豐42購02
030935,材料永豐3B購02
030936,辛耘第一3B購01
030937,南亞凱基3A購02
030938,八貫凱基3B購01
030939,東元凱基42購01
03093P,台積電群益3C售35
03093X,永豐金元大61展01
030940,華電凱基44購02
030941,美時凱基3A購07
030942,川湖凱基3A購09
030943,台達電凱基3A購12
030944,國巨凱基3A購09
030945,台積電凱基3A購31
030946,台積電凱基3B購18
030947,台積電凱基42購09
030948,台光電凱基3C購03
030949,南亞科凱基3A購07
03094P,聯發科群益3C售17
030950,冠德凱基3A購03
030951,冠德凱基3C購01
030952,長榮凱基3A購12
030953,裕民凱基44購01
030954,長榮航凱基3A購08
030955,慧洋凱基44購01
030956,大立光凱基3C購04
030957,華立凱基3A購03
030958,奇鋐凱基3C購04
030959,信邦凱基3A購03
03095P,台積電元大3C售57
030960,智原凱基3B購06
030962,欣興凱基3C購02
030963,緯創凱基3A購14
030964,嘉澤凱基3A購06
030965,上緯控凱基3C購03
030966,材料凱基3A購06
030967,崇越凱基3A購05
030968,達運凱基3B購01
030969,樺漢凱基3C購03
03096P,台積電元大3C售58
030970,力積電凱基3A購02
030971,天虹凱基3A購03
030972,勤誠凱基3A購06
030973,富邦媒凱基3A購02
030974,成霖凱基3A購02
030975,世紀鋼凱基3B購03
030976,臺股指凱基3A購73
030977,滬深2X元富44購01
030978,道瓊銅元富3A購01
030979,道瓊銅元富3A購02
03097P,台積電元大3C售59
030980,中石化元富3A購02
030981,華電元富3A購01
030982,鴻海元富3B購01
030983,鴻海元富3B購02
030984,鴻海元富3B購03
030985,台積電元富3C購11
030986,台積電元富3C購12
030987,大同元富3A購14
030988,南亞科元富3A購01
030989,長榮元富3A購05
03098P,T50正2凱基42售01
030990,長榮元富3B購02
030991,慧洋元富3A購01
030992,緯穎元富3A購04
030993,力積電元富3A購01
030994,中石化群益3A購01
030995,中石化群益44購01
030996,集盛群益3B購01
030997,川湖群益42購06
030998,台達電群益42購04
030999,國巨群益3A購06
03099P,FBNQ2X凱基3C售05
031000,台積電群益3A購23
031001,台積電群益3C購05
031002,台積電群益3C購06
031003,台積電群益44購05
031004,台積電群益46購09
031005,台積電群益48購01
031006,大同群益3C購06
031007,大同群益3C購07
031008,大同群益3C購08
031009,台光電群益3A購08
03100P,鴻海凱基3C售39
031010,威盛群益3A購03
031011,華新科群益44購01
031012,華航群益3C購01
031013,長榮航群益3A購07
031014,慧洋群益42購01
031015,大立光群益3A購06
031016,智原群益3A購07
031017,創意群益3A購18
031018,定穎控群益3A購05
031019,材料群益3A購13
03101P,鴻海凱基3C售40
031020,華孚群益3A購02
031021,愛普群益3A購09
031022,緯穎群益3A購13
031023,力智群益3C購02
031024,勤誠群益3A購05
031025,世紀鋼群益3A購09
031026,國企2X元大3B購01
031027,國企2X元大3B購02
031028,東元元大3B購03
031029,華新元大3A購16
03102P,台積電凱基3C售38
031030,華新元大3A購17
031031,華新元大3A購18
031032,華榮元大3A購09
031033,美時元大3A購20
031034,裕隆元大3B購01
031035,鴻海元大3B購16
031036,鴻海元大3C購09
031037,鴻海元大3C購10
031038,國巨元大3B購06
031039,宏碁元大3B購02
03103P,台積電凱基3C售39
031040,華碩元大3A購07
031041,大同元大3B購04
031042,大同元大3C購04
031043,大同元大44購04
031044,南亞科元大3A購11
031045,義隆元大3A購01
031046,一詮元大3B購02
031047,冠德元大3A購04
031048,冠德元大3A購05
031049,冠德元大3C購01
03104P,台積電凱基3C售40
031050,華航元大3A購01
031051,華航元大3A購02
031052,華航元大3A購03
031053,漢翔元大3A購08
031054,漢翔元大3A購09
031055,漢翔元大3A購10
031056,晶豪科元大3A購06
031057,華立元大3A購06
031058,智原元大3B購02
031059,群創元大3A購02
03105P,聯發科凱基42售01
031060,群創元大3A購03
031061,群創元大3A購04
031062,辛耘元大3A購15
031063,辛耘元大3B購04
031064,辛耘元大3C購03
031065,洋華元大3A購04
031066,洋華元大3A購05
031067,洋華元大3A購06
031068,台耀元大3A購03
031069,崇越元大3A購09
03106P,聯發科凱基42售02
031070,帆宣元大3A購05
031071,矽力元大3A購07
031072,矽力元大3A購08
031073,矽力元大3A購09
031074,保瑞元大3B購04
031075,保瑞元大3B購05
031076,保瑞元大3C購02
031077,達發元大3A購06
031078,達發元大3A購07
031079,力積電元大3A購02
03107P,大立光凱基42售05
031080,天虹元大3A購03
031081,成霖元大3A購01
031082,T50正2統一44購01
031083,勤美統一44購01
031084,勤美統一46購01
031085,勤美統一48購01
031086,勤美統一48購02
031087,中華統一48購01
031088,鴻海統一44購06
031089,台積電統一44購05
03108P,大立光凱基42售06
031090,燿華統一44購02
031091,大同統一44購04
031092,大同統一44購05
031093,大同統一45購01
031094,大同統一4A購03
031095,大同統一4A購04
031096,大同統一54購01
031097,大同統一54購02
031098,台光電統一44購03
031099,聯發科統一44購07
03109P,訊芯凱基3C售05
031100,國產統一45購01
031101,冠德統一45購01
031102,冠德統一46購01
031103,華固統一45購01
031104,華固統一46購02
031105,華固統一4C購01
031106,長榮統一44購03
031107,長榮統一46購02
031108,陽明統一46購01
031109,晶豪科統一46購01
03110P,臺股指凱基3C售47
031110,碩天統一46購01
031111,上緯控統一44購02
031112,瑞智統一46購01
031113,瑞智統一4A購01
031114,聯發科台新3A購02
031115,鴻海國泰3C購05
031116,智邦國泰3C購02
031117,燿華國泰3C購02
031118,瑞昱國泰3C購03
031119,新興國泰3C購01
03111P,臺股指凱基3C售48
031120,樺漢國泰3C購01
031121,矽力國泰3C購02
031122,緯穎國泰3C購04
031127,台灣50中信3A購04
031128,三陽中信3C購01
03112P,臺股指凱基3C售49
031131,鴻海中信42購02
031132,台積電中信42購03
031133,華固中信3A購01
031134,聯詠中信3C購01
031135,材料中信42購01
031136,華孚中信3A購01
031137,AES中信3A購01
031138,勤美永豐3A購01
031139,美時永豐42購01
03113P,臺股指凱基42售06
031140,川湖永豐3A購06
031141,鴻海永豐43購05
031142,長榮永豐3C購03
031143,長榮永豐42購02
031144,陽明永豐3A購04
031145,台中銀永豐3B購01
031146,華立永豐3C購01
031147,南電永豐3A購01
031148,世紀鋼永豐3B購02
031149,智原第一3B購03
03114P,臺股指凱基42售07
031150,南電第一44購01
031151,國企2X凱基3B購02
031152,統一凱基3A購01
031153,台塑凱基3A購02
031154,中石化凱基44購01
031155,美時凱基3A購08
031156,川湖凱基42購04
031157,三陽凱基3B購02
031158,長榮鋼凱基3B購02
031159,台積電凱基3A購32
03115P,聯發科中信3C售06
031160,台積電凱基3A購33
031161,台積電凱基3A購34
031162,台積電凱基42購10
031163,大同凱基3A購01
031164,大同凱基3A購02
031165,大同凱基3A購03
031166,佳能凱基42購01
031167,佳能凱基42購02
031168,台光電凱基3B購04
031169,國產凱基3A購04
03116P,力積電中信3C售01
031170,長榮凱基3A購13
031171,長榮航凱基3A購09
031172,漢翔凱基3A購04
031173,慧洋凱基42購01
031174,臺企銀凱基3A購01
031175,大立光凱基42購01
031176,華立凱基3A購04
031177,奇鋐凱基3C購05
031178,緯創凱基3A購15
031179,創意凱基3A購17
03117P,台灣50富邦42售09
031180,群創凱基3C購03
031181,辛耘凱基3A購08
031182,炎洲凱基3A購02
031183,瑞智凱基3A購03
031184,新唐凱基3A購03
031185,迅得凱基3A購04
031186,保瑞凱基3A購06
031187,保瑞凱基3A購07
031188,緯穎凱基44購01
031189,昇陽半凱基3C購01
03118P,台灣50富邦43售08
031190,富邦媒凱基3A購03
031191,世紀鋼凱基3A購09
031192,臺股指凱基3B購27
031193,金像電富邦42購01
031194,大同富邦3A購01
031195,建準富邦3B購02
031196,定穎控富邦3B購01
031197,台耀富邦43購01
031198,臺股指富邦42購03
031199,美時國票3A購03
03119P,鴻海富邦3C售12
031200,美時國票3C購01
031201,三陽國票3B購02
031202,楠梓電國票3B購04
031203,鴻海國票3C購05
031204,國巨國票3A購02
031205,國巨國票3B購01
031206,國巨國票3C購01
031207,智邦國票3B購02
031208,大同國票3A購08
031209,大同國票42購01
03120P,鴻海台新3C售01
031210,大同國票42購02
031211,大同國票44購01
031212,佳能國票3B購03
031213,台光電國票3B購02
031214,一詮國票3A購02
031215,瑞軒國票3B購01
031216,漢翔國票3B購04
031217,國泰金國票3B購01
031218,欣興國票42購01
031219,緯創國票42購01
03121P,台積電國票42售05
031220,定穎控國票3B購01
031221,臻鼎國票3A購01
031222,臻鼎國票3B購01
031223,隆大國票3B購01
031224,迅得國票3A購02
031225,晶碩國票3B購02
031226,達發國票3B購02
031227,世紀鋼國票3A購04
031228,世紀鋼國票3B購02
031229,勤美統一43購01
03122P,台積電國票42售06
031230,台積電統一47購02
031231,智邦統一4C購01
031232,大同統一44購07
031233,大同統一44購08
031234,技嘉統一44購01
031235,台光電統一44購04
031236,冠德統一44購04
031237,長榮航統一44購02
031238,慧洋統一44購01
031239,富邦金統一44購02
03123P,燿華國票43售01
031240,晶豪科統一44購01
031241,智原統一44購01
031242,智原統一44購02
031243,智原統一44購03
031244,創意統一44購05
031245,牧德統一47購01
031246,上緯控統一47購02
031247,保瑞統一4C購03
031248,SGBR2X元富3A購02
031249,永續息元富3A購02
03124P,建漢國票3C售01
031250,永續息元富3A購03
031251,大山元富3A購03
031252,英業達元富3A購07
031253,台光電元富3A購09
031255,台積電凱基3C購01
031256,台積電凱基3C購02
031257,友達元富3A購03
031258,聯發科元富3A購15
031259,聯發科元富44購08
03125P,世芯國票42售02
031260,陽明元富3A購02
031261,陽明元富3A購03
031262,長榮航元富3A購04
031263,長榮航元富44購01
031264,智原元富3A購07
031265,智原元富44購01
031266,上緯控元富42購01
031267,定穎控元富3A購03
031268,台灣50群益3A購07
031269,台灣50群益3A購08
03126P,台灣50永豐3C售04
031270,台塑群益3B購01
031271,東元群益3A購06
031272,勤美群益3C購02
031273,華新群益3A購08
031274,華新群益43購01
031275,川湖群益3A購11
031276,三陽群益3C購01
031277,三陽群益44購01
031278,台達電群益3A購05
031279,鴻海群益3A購25
03127P,台灣50永豐3C售05
031280,鴻海群益3C購15
031281,國巨群益3A購07
031282,華泰群益3A購05
031283,台積電群益3C購07
031284,台積電群益42購03
031285,台積電群益43購05
031286,智邦群益3A購02
031287,佳能群益3B購02
